3209,3209,3209,3209,3209,3209
13.740723,17.873535,32.628906,16.652588,19.658203,32.562500
13.743652,17.876709,32.621094,16.644531,19.651855,32.570312
13.734863,17.869141,32.636719,16.646973,19.651855,32.570312
13.727783,17.850830,32.664062,16.653564,19.662842,32.574219
13.733398,17.860840,32.648438,16.657715,19.655762,32.574219
13.734863,17.865234,32.628906,16.658936,19.658691,32.585938
13.739502,17.865479,32.628906,16.660889,19.653809,32.578125
13.733887,17.857910,32.640625,16.667236,19.655273,32.589844
13.727295,17.857666,32.640625,16.670166,19.649902,32.609375
13.724121,17.852539,32.656250,16.673096,19.656250,32.593750
13.721924,17.860107,32.652344,16.674316,19.659912,32.601562
13.721924,17.867188,32.628906,16.680420,19.661133,32.589844
13.726562,17.863281,32.640625,16.679688,19.660400,32.585938
13.718750,17.854248,32.656250,16.675293,19.659912,32.570312
13.717041,17.852539,32.691406,16.677490,19.671387,32.562500
13.710938,17.850098,32.699219,16.685303,19.677734,32.574219
13.709229,17.852295,32.679688,16.684814,19.664795,32.582031
13.709473,17.846436,32.687500,16.679688,19.663818,32.593750
13.718506,17.854736,32.675781,16.682861,19.670654,32.593750
13.714844,17.848145,32.671875,16.674561,19.663330,32.585938
13.723145,17.857178,32.660156,16.674805,19.663086,32.558594
13.711182,17.852295,32.671875,16.674072,19.662354,32.558594
13.721191,17.846436,32.667969,16.685303,19.662109,32.546875
13.719727,17.850586,32.660156,16.688965,19.666260,32.566406
13.717773,17.845703,32.640625,16.686523,19.668701,32.562500
13.716309,17.860596,32.625000,16.695801,19.662109,32.539062
13.713135,17.857666,32.625000,16.703613,19.659424,32.546875
13.715088,17.861084,32.613281,16.707275,19.660645,32.566406
13.711914,17.857910,32.636719,16.700439,19.663330,32.566406
13.710449,17.851807,32.632812,16.701660,19.660889,32.558594
13.705811,17.855469,32.640625,16.698975,19.663330,32.558594
13.713379,17.862061,32.636719,16.702637,19.666748,32.546875
13.716309,17.855713,32.628906,16.701660,19.659912,32.539062
13.723633,17.855469,32.625000,16.697754,19.657715,32.539062
13.726562,17.858887,32.621094,16.694824,19.659668,32.535156
13.730469,17.862305,32.613281,16.698486,19.663086,32.523438
13.725586,17.870117,32.613281,16.695312,19.661621,32.523438
13.724365,17.865479,32.605469,16.695312,19.664795,32.527344
13.725342,17.859619,32.609375,16.692871,19.661621,32.535156
13.717773,17.853271,32.621094,16.686768,19.659912,32.527344
13.716309,17.851074,32.628906,16.681152,19.664307,32.519531
13.720947,17.857910,32.621094,16.682861,19.663330,32.527344
13.729248,17.864990,32.617188,16.680176,19.663330,32.527344
13.723389,17.869141,32.617188,16.674316,19.662598,32.535156
13.725586,17.872559,32.605469,16.670898,19.662598,32.539062
13.734375,17.878418,32.593750,16.671387,19.664307,32.542969
13.735107,17.872559,32.601562,16.662598,19.660645,32.539062
13.733398,17.872559,32.582031,16.659180,19.659912,32.539062
13.735107,17.879395,32.570312,16.661621,19.659912,32.539062
13.734131,17.881836,32.550781,16.667480,19.662109,32.527344
13.733643,17.879395,32.535156,16.669922,19.662842,32.535156
13.740967,17.882324,32.527344,16.663330,19.660400,32.542969
13.739990,17.882812,32.523438,16.667725,19.667725,32.542969
13.746338,17.891846,32.527344,16.669189,19.674072,32.531250
13.745850,17.891357,32.523438,16.666748,19.671631,32.535156
13.745605,17.897461,32.511719,16.657959,19.674805,32.539062
13.742920,17.894531,32.503906,16.652588,19.671875,32.531250
13.743164,17.897217,32.496094,16.654785,19.669434,32.515625
13.749756,17.900391,32.496094,16.655029,19.670410,32.515625
13.752441,17.900146,32.500000,16.653076,19.678223,32.507812
