3205,3205,3205,3205,3205,3205
1.307617,8.341064,22.332031,4.014404,8.981689,22.750000
1.305176,8.332764,22.335938,4.012939,8.980469,22.750000
1.305664,8.334717,22.332031,4.019043,8.988281,22.734375
1.318359,8.325439,22.324219,4.015137,8.989014,22.742188
1.320801,8.327881,22.328125,4.019287,8.995605,22.734375
1.322754,8.335449,22.324219,4.016602,8.998047,22.746094
1.320557,8.346680,22.320312,4.017822,8.997314,22.746094
1.321289,8.348389,22.312500,4.018799,9.003662,22.742188
1.319580,8.349609,22.304688,4.021484,9.004639,22.746094
1.314941,8.349609,22.289062,4.016357,9.000000,22.765625
1.316650,8.342041,22.292969,4.013428,8.997803,22.773438
1.314697,8.338867,22.296875,4.017822,9.001953,22.761719
1.313232,8.322998,22.308594,4.016846,8.998535,22.785156
1.316162,8.325684,22.316406,4.013916,8.997070,22.785156
1.304688,8.314697,22.335938,4.015625,8.999756,22.781250
1.301758,8.328125,22.339844,4.017578,9.001709,22.777344
1.295654,8.321289,22.351562,4.015869,8.998047,22.781250
1.293457,8.320801,22.378906,4.015381,9.001221,22.765625
1.287109,8.327881,22.371094,4.017822,8.996582,22.777344
1.277100,8.331299,22.375000,4.011963,8.994385,22.789062
1.270020,8.318359,22.390625,4.014160,8.991943,22.796875
1.265137,8.317871,22.394531,4.015869,8.989746,22.804688
1.265137,8.310547,22.375000,4.018799,8.996826,22.800781
1.273193,8.321533,22.371094,4.021729,9.000244,22.792969
1.274170,8.331299,22.363281,4.021484,9.003174,22.792969
1.278809,8.328613,22.359375,4.025391,9.008057,22.785156
1.272705,8.315918,22.378906,4.028320,9.008545,22.777344
1.280762,8.324951,22.386719,4.027832,9.005371,22.781250
1.286865,8.324463,22.375000,4.028320,9.006348,22.781250
1.283203,8.328857,22.363281,4.016113,9.005615,22.816406
1.299316,8.324219,22.351562,4.015381,9.002930,22.820312
1.288086,8.325439,22.359375,4.018799,9.000488,22.828125
1.293701,8.327637,22.339844,4.023926,8.996826,22.832031
1.293945,8.335693,22.335938,4.022461,8.995850,22.832031
1.285400,8.349609,22.320312,4.019043,8.990723,22.855469
1.281494,8.343018,22.324219,4.019531,8.991699,22.847656
1.292969,8.359131,22.308594,4.014648,8.993896,22.851562
1.293701,8.370361,22.308594,4.018555,8.998535,22.843750
1.295898,8.365967,22.324219,4.023682,9.003174,22.835938
1.303711,8.365967,22.328125,4.021973,8.997559,22.847656
1.298828,8.354736,22.320312,4.020020,9.002441,22.843750
1.302734,8.362793,22.296875,4.019531,9.001953,22.843750
1.299072,8.355713,22.285156,4.024170,9.002930,22.839844
1.290771,8.350342,22.296875,4.023682,9.004883,22.832031
1.289062,8.343262,22.296875,4.019043,9.000488,22.847656
1.277100,8.339355,22.308594,4.014404,8.991943,22.863281
1.288574,8.330078,22.320312,4.015381,8.995605,22.855469
1.291016,8.340332,22.335938,4.020020,8.997070,22.851562
1.303711,8.342773,22.343750,4.021973,8.998779,22.847656
1.295410,8.333496,22.355469,4.017578,8.996826,22.851562
1.292236,8.323486,22.363281,4.017090,9.001953,22.847656
1.293213,8.330078,22.355469,4.016846,9.001953,22.851562
1.302490,8.336914,22.371094,4.012939,8.999756,22.863281
1.310547,8.362061,22.355469,4.014893,8.999756,22.863281
1.293457,8.354492,22.363281,4.016846,8.998291,22.871094
1.298584,8.347656,22.375000,4.014893,8.999023,22.875000
1.295654,8.353760,22.359375,4.020264,8.997559,22.882812
1.291504,8.360596,22.355469,4.016602,8.996338,22.898438
1.299316,8.357422,22.359375,4.020996,9.001465,22.878906
1.299316,8.361084,22.351562,4.023438,9.002441,22.859375
1.286377,8.364014,22.359375,4.028809,9.010010,22.847656
1.289795,8.370117,22.347656,4.025879,9.008301,22.859375
1.286377,8.373047,22.343750,4.027344,9.014648,22.847656
1.286621,8.379883,22.355469,4.027344,9.014893,22.839844
1.281250,8.373291,22.371094,4.025879,9.016846,22.847656
1.286621,8.362793,22.371094,4.031006,9.022705,22.835938
1.289795,8.381836,22.363281,4.027344,9.019531,22.843750
1.291260,8.373047,22.390625,4.028564,9.024902,22.835938
1.289062,8.373047,22.382812,4.019287,9.020752,22.855469
1.295898,8.387939,22.371094,4.018555,9.022217,22.859375
1.297363,8.385010,22.371094,4.012207,9.021973,22.871094
1.289062,8.380859,22.402344,4.019287,9.029785,22.843750
