right x, right y, right size, left x, left y, left size
4.307617,7.871338,27.285156,4.177734,8.379150,27.359375
4.321289,7.880615,27.269531,4.176758,8.390625,27.378906
4.329102,7.895996,27.218750,4.175781,8.390381,27.378906
4.322998,7.894043,27.242188,4.187256,8.395020,27.355469
4.335693,7.898682,27.210938,4.187256,8.402344,27.339844
4.333008,7.901611,27.234375,4.184082,8.400879,27.343750
4.337646,7.893555,27.191406,4.191895,8.413818,27.320312
4.343506,7.895508,27.191406,4.179199,8.398438,27.328125
4.349365,7.901611,27.207031,4.177979,8.416504,27.316406
4.342285,7.892578,27.242188,4.193115,8.420166,27.285156
4.340576,7.890381,27.234375,4.181885,8.399658,27.304688
4.345459,7.896240,27.230469,4.174805,8.396729,27.312500
4.341797,7.897461,27.234375,4.187012,8.410889,27.277344
4.355957,7.906738,27.222656,4.182373,8.384766,27.277344
4.345459,7.901367,27.210938,4.170898,8.396240,27.273438
4.338379,7.904297,27.210938,4.184570,8.416992,27.277344
4.335205,7.913818,27.199219,4.188232,8.417480,27.269531
4.339355,7.911377,27.191406,4.202881,8.423340,27.246094
4.351807,7.916016,27.156250,4.186768,8.401611,27.269531
4.350342,7.913818,27.136719,4.183350,8.403076,27.250000
4.345947,7.926270,27.121094,4.183838,8.404053,27.273438
4.338623,7.910889,27.179688,4.168213,8.392822,27.281250
4.339355,7.929199,27.144531,4.174561,8.391602,27.261719
4.342529,7.930176,27.125000,4.186035,8.397461,27.296875
4.341553,7.927002,27.128906,4.191895,8.413086,27.285156
4.348877,7.937988,27.117188,4.193115,8.401611,27.316406
4.349121,7.929932,27.125000,4.200195,8.411621,27.289062
4.338135,7.936035,27.093750,4.198975,8.420654,27.308594
4.332275,7.922607,27.066406,4.204346,8.427734,27.292969
4.333984,7.922607,27.054688,4.201904,8.428467,27.312500
4.326416,7.917969,27.085938,4.211182,8.437256,27.261719
4.329834,7.915039,27.082031,4.203857,8.430664,27.269531
4.334473,7.920410,27.074219,4.189697,8.422119,27.285156
4.339844,7.930664,27.042969,4.197754,8.428711,27.285156
4.325928,7.917236,27.113281,4.204590,8.428711,27.265625
4.335938,7.917236,27.070312,4.209229,8.420410,27.273438
4.348633,7.922607,27.027344,4.212402,8.417480,27.296875
4.350342,7.935303,27.015625,4.222412,8.424072,27.257812
4.343018,7.936279,27.023438,4.205322,8.422363,27.265625
4.344482,7.939941,27.011719,4.197510,8.413574,27.273438
4.345703,7.942871,27.003906,4.211182,8.426514,27.207031
4.327148,7.930908,27.046875,4.209961,8.418945,27.203125
4.333252,7.927002,27.054688,4.204102,8.427734,27.218750
4.318359,7.925781,27.070312,4.192383,8.409668,27.238281
4.338623,7.933105,27.058594,4.188477,8.411621,27.250000
4.326660,7.935547,27.050781,4.194092,8.421387,27.214844
4.328613,7.935303,27.058594,4.177490,8.409912,27.246094
4.330078,7.943359,27.039062,4.176758,8.398682,27.203125
4.321533,7.927246,27.066406,4.182373,8.407227,27.187500
4.323730,7.926025,27.050781,4.177734,8.413086,27.191406
4.335693,7.937500,27.019531,4.167480,8.387939,27.222656
4.340576,7.942383,26.984375,4.161377,8.392822,27.226562
4.343262,7.928955,26.996094,4.167236,8.397949,27.253906
4.332275,7.916016,27.007812,4.181641,8.407471,27.214844
4.336426,7.921387,27.011719,4.176758,8.410400,27.234375
4.324707,7.901367,27.058594,4.182617,8.413086,27.214844
4.340088,7.917236,27.007812,4.190430,8.423096,27.199219
4.331055,7.902344,27.062500,4.203613,8.432861,27.167969
4.338379,7.900391,27.015625,4.189453,8.414062,27.183594
4.341064,7.900146,27.015625,4.177002,8.405273,27.203125
4.347412,7.913574,26.980469,4.195801,8.418945,27.144531
4.346191,7.923340,26.964844,4.209473,8.420898,27.132812
4.351807,7.937500,26.941406,4.195068,8.408203,27.144531
4.358398,7.940918,26.921875,4.209229,8.426270,27.125000
4.363037,7.943359,26.910156,4.210449,8.422852,27.093750
4.355713,7.945557,26.914062,4.198730,8.408447,27.097656
4.355469,7.939941,26.910156,4.184082,8.395020,27.140625
4.360107,7.950684,26.875000,4.195068,8.399902,27.105469
4.367188,7.961670,26.839844,4.197021,8.414307,27.089844
4.380371,7.957520,26.835938,4.193848,8.412598,27.117188
4.386963,7.962402,26.812500,4.183105,8.403564,27.125000
4.387939,7.958252,26.792969,4.173340,8.382812,27.136719
4.387451,7.961182,26.800781,4.175293,8.384277,27.156250
4.372803,7.966309,26.804688,4.190674,8.382324,27.109375
4.370361,7.971924,26.777344,4.199707,8.398438,27.097656
4.354004,7.961914,26.792969,4.212402,8.417725,27.070312
4.350342,7.955566,26.816406,4.220703,8.423096,27.031250
4.343506,7.964844,26.792969,4.216553,8.428467,27.023438
4.349365,7.967041,26.781250,4.217529,8.437744,27.011719
4.347656,7.975098,26.781250,4.209229,8.432617,27.015625
4.340576,7.963135,26.796875,4.216553,8.439941,26.996094
4.359131,7.961914,26.765625,4.213379,8.452881,26.984375
4.345459,7.959717,26.789062,4.226562,8.465576,26.988281
4.349121,7.942627,26.824219,4.218018,8.456543,27.007812
4.350098,7.957031,26.773438,4.216309,8.464111,26.992188
4.359619,7.960938,26.742188,4.209717,8.468262,27.015625
4.360840,7.969482,26.734375,4.224365,8.478516,26.976562
4.343994,7.948730,26.789062,4.233887,8.477051,26.949219
4.331055,7.945312,26.812500,4.223145,8.487793,26.968750
4.326172,7.937988,26.789062,4.231201,8.492676,26.941406
4.317627,7.932617,26.812500,4.231934,8.491699,26.941406
4.312744,7.937744,26.773438,4.233398,8.503418,26.921875
4.328857,7.943604,26.750000,4.244141,8.494385,26.902344
4.314697,7.938477,26.769531,4.235352,8.489746,26.917969
4.328613,7.947266,26.710938,4.230713,8.485596,26.910156
4.320801,7.944336,26.746094,4.244629,8.493896,26.902344
4.325684,7.942871,26.710938,4.225830,8.473145,26.945312
4.314697,7.928223,26.738281,4.234131,8.487549,26.906250
4.319580,7.927490,26.710938,4.245850,8.493164,26.910156
4.311279,7.923828,26.683594,4.231445,8.469482,26.933594
4.312012,7.920166,26.675781,4.230225,8.468750,26.929688
4.306641,7.916748,26.691406,4.239990,8.487061,26.890625
4.296875,7.912842,26.699219,4.237549,8.470459,26.906250
4.308350,7.917725,26.652344,4.237061,8.467041,26.902344
4.314453,7.916992,26.664062,4.244629,8.472412,26.878906
4.308838,7.924561,26.640625,4.246826,8.488525,26.859375
4.316162,7.920654,26.636719,4.242432,8.470703,26.855469
4.322021,7.917969,26.613281,4.255371,8.484863,26.824219
4.318848,7.924072,26.613281,4.248047,8.482666,26.847656
4.316162,7.914551,26.613281,4.240967,8.472656,26.886719
4.314209,7.928955,26.597656,4.249512,8.481201,26.871094
4.303711,7.915283,26.609375,4.255127,8.486572,26.847656
4.310303,7.907959,26.582031,4.265137,8.502930,26.812500
4.307617,7.904785,26.574219,4.255615,8.499756,26.847656
4.312500,7.909668,26.542969,4.253906,8.496338,26.835938
4.309326,7.898682,26.542969,4.258545,8.514160,26.812500
4.297363,7.885010,26.554688,4.260986,8.515869,26.800781
4.301025,7.884277,26.546875,4.261719,8.503906,26.789062
4.292725,7.877197,26.527344,4.256836,8.501465,26.785156
4.292725,7.871826,26.519531,4.265137,8.518555,26.777344
4.290039,7.869873,26.523438,4.247070,8.503174,26.800781
4.291016,7.860840,26.515625,4.255859,8.511963,26.781250
4.291016,7.862793,26.500000,4.261230,8.520996,26.769531
4.279053,7.860840,26.527344,4.255127,8.522461,26.796875
4.275391,7.874756,26.515625,4.241699,8.508301,26.820312
4.283203,7.875977,26.503906,4.247559,8.504395,26.808594
4.276855,7.875732,26.492188,4.247803,8.511719,26.800781
4.285645,7.877930,26.472656,4.238037,8.500732,26.832031
4.273193,7.869629,26.492188,4.235840,8.505127,26.808594
4.263184,7.856201,26.519531,4.243408,8.510986,26.792969
4.269043,7.869385,26.484375,4.245117,8.517578,26.781250
4.268066,7.859131,26.496094,4.244629,8.511719,26.781250
4.270264,7.866455,26.449219,4.257324,8.540039,26.750000
4.270508,7.844727,26.460938,4.245117,8.525146,26.773438
4.268799,7.844482,26.464844,4.222412,8.514160,26.734375
4.266113,7.856689,26.453125,4.232422,8.517090,26.714844
4.255371,7.846191,26.484375,4.237549,8.509277,26.679688
4.254395,7.848389,26.468750,4.235107,8.512207,26.687500
4.242188,7.837891,26.496094,4.216797,8.509766,26.656250
4.247314,7.844727,26.460938,4.226807,8.520508,26.644531
4.239258,7.844238,26.464844,4.219238,8.503418,26.675781
4.243896,7.851807,26.445312,4.213867,8.501953,26.660156
4.245361,7.857910,26.417969,4.231934,8.524414,26.648438
4.250488,7.849609,26.441406,4.226807,8.530273,26.644531
4.251709,7.861816,26.414062,4.233154,8.537354,26.609375
4.255859,7.867432,26.382812,4.238281,8.532959,26.609375
4.253174,7.861084,26.406250,4.246826,8.532227,26.601562
4.256592,7.880859,26.359375,4.239258,8.523193,26.625000
4.264404,7.878174,26.351562,4.229004,8.522217,26.597656
4.263428,7.878906,26.363281,4.224121,8.514404,26.617188
4.270508,7.884033,26.371094,4.219971,8.515625,26.601562
4.269287,7.902588,26.335938,4.204346,8.506348,26.617188
4.253662,7.890381,26.363281,4.212402,8.510010,26.609375
4.263916,7.896240,26.355469,4.211914,8.518066,26.621094
4.260254,7.884521,26.382812,4.214600,8.525146,26.628906
4.255127,7.883789,26.371094,4.204346,8.517578,26.660156
4.255859,7.899414,26.378906,4.211182,8.529785,26.660156
4.253418,7.892090,26.375000,4.212158,8.528076,26.667969
4.247803,7.903564,26.363281,4.198730,8.524414,26.675781
4.244873,7.903320,26.351562,4.185303,8.527344,26.695312
4.249268,7.903809,26.359375,4.188965,8.518555,26.710938
4.241943,7.897217,26.355469,4.179932,8.509277,26.730469
4.241943,7.895020,26.359375,4.186279,8.516602,26.722656
4.249023,7.893066,26.343750,4.185059,8.517334,26.699219
4.242676,7.889160,26.335938,4.172607,8.516846,26.742188
4.235352,7.884521,26.335938,4.179688,8.518555,26.707031
4.241699,7.893555,26.324219,4.180176,8.522217,26.691406
4.239990,7.904297,26.320312,4.180908,8.528320,26.667969
4.239990,7.901611,26.335938,4.165283,8.520508,26.695312
4.233887,7.896973,26.339844,4.174805,8.520996,26.683594
4.239258,7.903809,26.316406,4.171875,8.520508,26.671875
4.246582,7.930664,26.296875,4.194336,8.540039,26.636719
4.251709,7.925781,26.277344,4.186768,8.533691,26.664062
4.254639,7.921387,26.261719,4.177979,8.527832,26.644531
4.256836,7.914062,26.289062,4.186279,8.530762,26.640625
4.260010,7.916504,26.281250,4.182129,8.537109,26.625000
4.255127,7.918213,26.281250,4.167480,8.510498,26.660156
4.260010,7.918213,26.261719,4.176025,8.523926,26.664062
4.259277,7.916748,26.250000,4.165283,8.520264,26.679688
4.264893,7.925781,26.242188,4.171875,8.530029,26.601562
4.269531,7.930420,26.250000,4.175537,8.531250,26.617188
4.264160,7.935059,26.230469,4.182129,8.534668,26.648438
4.262939,7.933350,26.238281,4.192627,8.544434,26.621094
4.265381,7.928955,26.214844,4.201904,8.571533,26.593750
4.271729,7.933838,26.199219,4.204102,8.568115,26.601562
4.284912,7.938721,26.152344,4.193604,8.552979,26.636719
4.274658,7.935791,26.207031,4.167236,8.523193,26.664062
4.278809,7.952393,26.195312,4.162842,8.535889,26.695312
4.288086,7.954102,26.195312,4.171875,8.540771,26.671875
4.283936,7.946289,26.207031,4.179443,8.536133,26.648438
4.273438,7.952881,26.203125,4.193359,8.543457,26.632812
4.255127,7.948242,26.234375,4.200684,8.540527,26.625000
4.264160,7.948486,26.230469,4.200195,8.527832,26.640625
4.271973,7.951172,26.203125,4.200928,8.529053,26.640625
4.267090,7.945557,26.210938,4.194824,8.520264,26.589844
4.262695,7.943359,26.226562,4.189209,8.501221,26.628906
4.269287,7.951172,26.222656,4.186279,8.491455,26.667969
4.272705,7.947266,26.218750,4.195801,8.496338,26.656250
4.266602,7.947266,26.226562,4.196533,8.492920,26.648438
4.268799,7.962646,26.203125,4.184814,8.484131,26.671875
4.266357,7.945068,26.222656,4.189941,8.494141,26.644531
4.268555,7.947754,26.203125,4.195557,8.501953,26.601562
4.270264,7.950439,26.179688,4.202148,8.507568,26.601562
4.267578,7.951416,26.167969,4.218018,8.513428,26.582031
4.261719,7.948975,26.183594,4.216797,8.508301,26.589844
4.268799,7.948730,26.187500,4.214111,8.500977,26.582031
4.273438,7.947510,26.160156,4.218750,8.522461,26.593750
4.270264,7.942627,26.171875,4.222168,8.517334,26.585938
4.272461,7.941650,26.164062,4.226074,8.520752,26.582031
4.260498,7.938965,26.195312,4.214844,8.508789,26.617188
4.257324,7.935547,26.203125,4.221680,8.516357,26.625000
4.250732,7.926758,26.203125,4.231934,8.515137,26.585938
4.258301,7.934082,26.179688,4.216309,8.526611,26.542969
4.254883,7.929199,26.195312,4.219971,8.532227,26.554688
4.251709,7.934814,26.207031,4.210205,8.519043,26.585938
4.253174,7.937500,26.207031,4.222168,8.526611,26.566406
4.256348,7.936768,26.187500,4.225342,8.534912,26.546875
4.261963,7.941406,26.164062,4.221680,8.537354,26.566406
4.251709,7.927979,26.199219,4.226074,8.531006,26.546875
4.258057,7.936279,26.160156,4.237549,8.542725,26.531250
4.259033,7.954346,26.152344,4.238525,8.548828,26.542969
4.237061,7.939941,26.218750,4.239746,8.564697,26.566406
4.241455,7.939209,26.199219,4.219482,8.554199,26.550781
4.230957,7.939941,26.242188,4.227051,8.553711,26.527344
4.239014,7.943604,26.218750,4.232910,8.555176,26.523438
4.241211,7.951904,26.199219,4.222412,8.561768,26.542969
4.240234,7.944824,26.214844,4.224609,8.563232,26.535156
4.245850,7.955566,26.234375,4.222412,8.565186,26.558594
4.244629,7.948242,26.230469,4.219727,8.546875,26.519531
4.253662,7.959961,26.218750,4.220459,8.549072,26.503906
4.255127,7.949951,26.226562,4.236816,8.560791,26.484375
4.252930,7.944824,26.253906,4.225586,8.540527,26.472656
4.259521,7.944580,26.226562,4.236084,8.547119,26.472656
4.260498,7.953369,26.214844,4.234375,8.536621,26.457031
4.264648,7.948242,26.195312,4.252441,8.550293,26.449219
4.261963,7.946533,26.203125,4.257812,8.555664,26.417969
4.271729,7.965820,26.152344,4.273682,8.557861,26.402344
4.271729,7.957520,26.160156,4.266357,8.551514,26.425781
4.282959,7.972656,26.144531,4.274658,8.552246,26.394531
4.284668,7.968018,26.113281,4.259766,8.528320,26.425781
4.263428,7.960205,26.171875,4.269531,8.523926,26.433594
4.266113,7.954102,26.156250,4.273682,8.532959,26.433594
4.269287,7.954834,26.136719,4.257568,8.531982,26.480469
4.270996,7.958496,26.125000,4.267334,8.541504,26.468750
4.274414,7.961182,26.101562,4.276611,8.545654,26.472656
4.276611,7.963867,26.097656,4.272217,8.546387,26.496094
4.277588,7.967285,26.121094,4.282959,8.553711,26.480469
4.281494,7.963379,26.132812,4.276123,8.573242,26.507812
4.283447,7.966064,26.117188,4.274414,8.574463,26.480469
4.288330,7.964600,26.128906,4.263184,8.571533,26.445312
4.288574,7.961670,26.113281,4.267090,8.582275,26.437500
4.292236,7.963867,26.101562,4.273926,8.592773,26.437500
4.295898,7.961426,26.078125,4.281738,8.589844,26.417969
4.295410,7.953369,26.070312,4.292236,8.587402,26.406250
4.298584,7.954590,26.074219,4.285156,8.580078,26.421875
4.300293,7.950195,26.070312,4.283936,8.580078,26.421875
4.299316,7.942383,26.097656,4.291504,8.582764,26.414062
4.303467,7.944092,26.062500,4.290771,8.583252,26.375000
4.303467,7.937988,26.046875,4.303955,8.584961,26.363281
4.318604,7.962891,26.019531,4.296387,8.576660,26.386719
4.324463,7.960693,26.046875,4.285400,8.571777,26.382812
4.329590,7.962646,26.050781,4.276611,8.566162,26.425781
4.325439,7.958008,26.078125,4.277588,8.560547,26.406250
4.320801,7.955322,26.097656,4.287598,8.582031,26.390625
4.323242,7.945801,26.078125,4.274658,8.579346,26.402344
4.332275,7.971191,26.058594,4.272461,8.589111,26.421875
4.336426,7.973877,26.042969,4.265625,8.582275,26.449219
4.325928,7.974121,26.039062,4.260742,8.583984,26.429688
4.323975,7.964844,26.074219,4.267822,8.579346,26.425781
4.319580,7.960693,26.078125,4.275635,8.592285,26.414062
4.329102,7.960693,26.078125,4.278564,8.583008,26.410156
4.333252,7.955078,26.085938,4.286621,8.588135,26.390625
4.336670,7.968994,26.082031,4.301025,8.605957,26.375000
4.336670,7.973877,26.062500,4.311035,8.602539,26.355469
4.339355,7.976074,26.058594,4.312988,8.621826,26.332031
4.334473,7.965332,26.066406,4.304199,8.618164,26.359375
4.336182,7.975342,26.046875,4.310791,8.629150,26.351562
4.343750,7.966553,26.027344,4.310791,8.609619,26.355469
4.338867,7.976562,26.015625,4.300781,8.618164,26.363281
4.355469,7.989014,25.992188,4.284180,8.614990,26.343750
4.344482,7.973633,26.007812,4.289795,8.619629,26.363281
4.348877,7.987793,25.992188,4.299561,8.624023,26.351562
4.349365,7.991699,26.003906,4.297607,8.622559,26.316406
4.353760,8.014160,25.996094,4.310059,8.636475,26.304688
4.353027,8.008789,25.996094,4.312500,8.634033,26.292969
4.351074,8.015381,26.003906,4.304688,8.617432,26.324219
4.360840,8.027100,25.976562,4.302734,8.604248,26.328125
4.357666,8.015869,26.000000,4.305908,8.601074,26.316406
4.363525,8.018066,25.957031,4.299072,8.588867,26.285156
4.362549,8.019531,25.980469,4.296143,8.592041,26.292969
4.363037,8.039551,25.964844,4.303955,8.590332,26.292969
4.355713,8.034424,25.992188,4.308350,8.585938,26.292969
4.352051,8.046631,25.988281,4.312988,8.576172,26.292969
4.349365,8.038330,25.996094,4.314209,8.588379,26.304688
4.356445,8.062744,25.968750,4.320801,8.589111,26.300781
4.358887,8.058105,25.945312,4.330078,8.604492,26.296875
4.358887,8.070068,25.933594,4.330078,8.608154,26.296875
4.371338,8.074463,25.925781,4.331787,8.621094,26.296875
4.367676,8.069092,25.945312,4.330078,8.621338,26.265625
4.371582,8.078369,25.957031,4.327637,8.629639,26.300781
4.366211,8.086426,25.949219,4.322510,8.620117,26.285156
4.364258,8.095703,25.933594,4.322510,8.621094,26.289062
4.368408,8.097656,25.960938,4.322998,8.621826,26.269531
4.371582,8.107910,25.929688,4.322754,8.613281,26.281250
4.372559,8.104980,25.937500,4.333252,8.626221,26.273438
4.368652,8.106689,25.984375,4.336426,8.617920,26.261719
4.368652,8.120361,25.957031,4.345703,8.632324,26.253906
4.376221,8.136719,25.945312,4.350342,8.628662,26.257812
4.367432,8.117188,25.957031,4.347412,8.618652,26.250000
4.367188,8.127441,25.972656,4.348877,8.613770,26.253906
4.365967,8.136230,25.968750,4.341553,8.607666,26.250000
4.368408,8.134277,25.972656,4.337158,8.607666,26.265625
4.370117,8.143066,25.960938,4.337891,8.602539,26.242188
4.369385,8.144043,25.949219,4.340332,8.612793,26.253906
4.367676,8.139404,25.968750,4.334961,8.616943,26.230469
4.369385,8.140869,25.972656,4.340820,8.627441,26.242188
4.356445,8.143311,25.972656,4.335693,8.623291,26.269531
4.361328,8.161865,25.949219,4.333008,8.618652,26.257812
4.355469,8.161865,25.945312,4.348389,8.622314,26.257812
4.352539,8.161377,25.949219,4.341797,8.638672,26.246094
4.355713,8.165771,25.941406,4.336426,8.634521,26.269531
4.381104,8.190918,25.863281,4.342285,8.643066,26.250000
4.374512,8.193359,25.878906,4.350098,8.641113,26.246094
4.368408,8.191162,25.882812,4.347656,8.635010,26.250000
4.369873,8.182129,25.886719,4.347168,8.635254,26.257812
4.364014,8.188477,25.882812,4.333740,8.633057,26.199219
4.362549,8.179443,25.863281,4.335938,8.649902,26.210938
4.364502,8.177246,25.882812,4.345947,8.656494,26.203125
4.365234,8.177734,25.871094,4.357666,8.668945,26.195312
4.359619,8.187988,25.863281,4.363525,8.684326,26.191406
4.355713,8.184570,25.859375,4.362061,8.691895,26.218750
4.360107,8.191406,25.847656,4.357666,8.694336,26.210938
4.356445,8.174805,25.878906,4.364258,8.696777,26.199219
4.353027,8.172607,25.867188,4.372803,8.706055,26.199219
4.350830,8.163330,25.875000,4.372803,8.720215,26.187500
4.356689,8.165039,25.847656,4.375000,8.713379,26.214844
4.355957,8.178711,25.843750,4.387695,8.720215,26.214844
4.361328,8.170654,25.843750,4.389160,8.725586,26.218750
4.362549,8.177490,25.835938,4.389404,8.708740,26.203125
4.350830,8.156738,25.878906,4.387451,8.714600,26.207031
4.351074,8.165771,25.867188,4.378418,8.710938,26.222656
4.352783,8.157715,25.878906,4.376709,8.714844,26.226562
4.351562,8.162842,25.859375,4.377930,8.715820,26.222656
4.336914,8.158936,25.894531,4.373779,8.703613,26.222656
4.328857,8.160645,25.882812,4.378662,8.715576,26.230469
4.330322,8.164307,25.871094,4.384277,8.711182,26.222656
4.340576,8.177979,25.835938,4.386963,8.711670,26.218750
4.335938,8.174805,25.843750,4.382080,8.716553,26.226562
4.333008,8.171875,25.820312,4.380371,8.692871,26.199219
4.335938,8.162842,25.828125,4.381592,8.689697,26.199219
4.338623,8.174805,25.816406,4.388184,8.715088,26.187500
4.337402,8.166504,25.812500,4.394287,8.714111,26.175781
4.323486,8.158447,25.796875,4.392822,8.712646,26.164062
4.322998,8.155518,25.812500,4.390625,8.704102,26.179688
4.316162,8.150391,25.812500,4.389648,8.711914,26.179688
4.316406,8.141113,25.800781,4.389893,8.709717,26.183594
4.315918,8.126709,25.800781,4.385498,8.703125,26.203125
4.320068,8.114746,25.800781,4.391602,8.706299,26.199219
4.318115,8.124023,25.769531,4.382812,8.702148,26.167969
4.319092,8.121338,25.769531,4.385010,8.708252,26.164062
4.317871,8.112305,25.765625,4.380859,8.706787,26.179688
4.318604,8.120361,25.746094,4.359131,8.693604,26.230469
4.319580,8.106445,25.742188,4.343750,8.684326,26.207031
4.340576,8.114258,25.691406,4.348389,8.677979,26.218750
4.339844,8.109863,25.703125,4.355469,8.689209,26.210938
4.340820,8.107422,25.687500,4.350098,8.677002,26.195312
4.354004,8.126221,25.679688,4.351807,8.675293,26.195312
4.353760,8.133301,25.691406,4.355469,8.687256,26.187500
4.353271,8.121582,25.699219,4.360596,8.690186,26.179688
4.352295,8.120117,25.695312,4.365234,8.686035,26.179688
4.347412,8.122314,25.699219,4.366699,8.693359,26.187500
4.348145,8.102539,25.726562,4.358887,8.676514,26.191406
4.346680,8.102051,25.730469,4.354248,8.676025,26.187500
4.342041,8.092285,25.730469,4.359375,8.685059,26.179688
4.350586,8.101807,25.734375,4.345703,8.690186,26.214844
4.345947,8.095215,25.738281,4.349365,8.690430,26.203125
4.347412,8.100342,25.750000,4.338135,8.677246,26.214844
4.347900,8.101074,25.722656,4.333252,8.684082,26.199219
4.353516,8.105713,25.714844,4.339111,8.699463,26.195312
4.358154,8.094727,25.718750,4.333008,8.698486,26.199219
4.362549,8.098633,25.718750,4.339111,8.695801,26.195312
4.363037,8.107910,25.714844,4.337402,8.711182,26.195312
4.363037,8.102539,25.734375,4.338867,8.715088,26.207031
4.366211,8.112549,25.714844,4.342773,8.730469,26.191406
4.365967,8.115234,25.691406,4.347900,8.732666,26.191406
4.364990,8.120361,25.699219,4.344971,8.736328,26.191406
4.361572,8.109619,25.718750,4.344727,8.728027,26.191406
4.368164,8.127441,25.699219,4.363281,8.733887,26.179688
4.372803,8.119385,25.714844,4.363770,8.742188,26.183594
4.376709,8.142822,25.703125,4.359863,8.735352,26.191406
4.376953,8.152832,25.695312,4.369385,8.737305,26.167969
4.377686,8.156494,25.707031,4.360352,8.720703,26.160156
4.402832,8.178223,25.625000,4.344482,8.704346,26.160156
4.399658,8.183105,25.640625,4.353271,8.702148,26.128906
4.405029,8.198975,25.609375,4.357422,8.711182,26.132812
4.403809,8.213135,25.601562,4.364014,8.723633,26.097656
4.403076,8.203857,25.632812,4.366455,8.727051,26.117188
4.407959,8.212891,25.625000,4.375000,8.730957,26.101562
4.400879,8.218018,25.640625,4.370605,8.714844,26.117188
4.409180,8.231934,25.621094,4.368652,8.719238,26.113281
4.420410,8.243164,25.585938,4.371094,8.738281,26.109375
4.417480,8.243164,25.617188,4.371826,8.741699,26.113281
4.408447,8.239746,25.636719,4.360107,8.721191,26.105469
4.407471,8.240479,25.632812,4.365234,8.725830,26.109375
4.406982,8.245605,25.593750,4.351807,8.725830,26.125000
4.399170,8.229004,25.625000,4.354980,8.717529,26.132812
4.403320,8.230957,25.593750,4.347412,8.715332,26.101562
4.396484,8.233887,25.617188,4.352295,8.704590,26.078125
4.398438,8.243164,25.605469,4.336670,8.706543,26.058594
4.391357,8.232178,25.621094,4.339355,8.692139,26.070312
4.385010,8.236816,25.628906,4.344971,8.701172,26.070312
4.405762,8.268311,25.574219,4.355225,8.708740,26.066406
4.399658,8.264893,25.578125,4.328857,8.683838,26.101562
4.409668,8.271240,25.550781,4.334229,8.692383,26.093750
4.407715,8.274414,25.558594,4.338135,8.699463,26.093750
4.406494,8.269043,25.546875,4.337402,8.694336,26.097656
4.402588,8.271240,25.546875,4.346436,8.700928,26.058594
4.401123,8.269043,25.554688,4.337158,8.700684,26.082031
4.394775,8.256348,25.562500,4.343262,8.698730,26.085938
4.393311,8.253906,25.566406,4.342041,8.702881,26.074219
4.384521,8.247314,25.570312,4.323975,8.686523,26.109375
4.379150,8.245850,25.554688,4.334717,8.695801,26.097656
4.375244,8.250488,25.558594,4.338867,8.710205,26.101562
4.384521,8.246582,25.558594,4.338379,8.697510,26.105469
4.378418,8.253418,25.578125,4.340332,8.697754,26.109375
4.372559,8.242676,25.582031,4.344238,8.703369,26.109375
4.368408,8.243896,25.585938,4.358643,8.708252,26.093750
4.364258,8.237061,25.585938,4.360840,8.715332,26.093750
4.355957,8.233643,25.574219,4.366943,8.709473,26.101562
4.361572,8.232422,25.597656,4.366943,8.715820,26.085938
4.355713,8.231201,25.589844,4.365967,8.720459,26.089844
4.351807,8.229980,25.589844,4.363770,8.721191,26.093750
4.351562,8.214600,25.605469,4.375732,8.726318,26.027344
4.348633,8.218994,25.605469,4.379395,8.731934,26.031250
4.354248,8.221680,25.558594,4.375488,8.731201,26.019531
4.354980,8.216553,25.574219,4.372559,8.719482,26.035156
4.348145,8.215088,25.578125,4.375977,8.705078,26.039062
4.355469,8.208008,25.582031,4.374512,8.690674,26.039062
4.354492,8.185059,25.636719,4.385498,8.700439,26.035156
4.344238,8.186768,25.660156,4.385986,8.703125,26.039062
4.336426,8.181396,25.675781,4.382812,8.712891,26.042969
4.340332,8.184326,25.667969,4.367676,8.707520,26.023438
4.341797,8.195801,25.660156,4.377686,8.700439,26.015625
4.333008,8.189453,25.679688,4.396729,8.712891,25.996094
4.332764,8.178955,25.687500,4.395020,8.719727,26.003906
4.347168,8.188232,25.632812,4.386475,8.720703,26.007812
4.343018,8.177002,25.632812,4.387695,8.721680,26.023438
4.343750,8.180908,25.613281,4.388428,8.735596,26.027344
4.339844,8.173096,25.625000,4.367676,8.727051,26.093750
4.357178,8.194580,25.562500,4.368164,8.718750,26.085938
4.350098,8.189453,25.585938,4.361816,8.706055,26.078125
4.345215,8.187988,25.597656,4.364502,8.708496,26.085938
4.346436,8.185059,25.578125,4.367676,8.698730,26.085938
4.341064,8.179443,25.605469,4.379150,8.698242,26.113281
4.332764,8.173096,25.601562,4.375244,8.695801,26.117188
4.324707,8.178955,25.605469,4.383057,8.705811,26.101562
4.324219,8.178223,25.609375,4.390381,8.704834,26.082031
4.315186,8.175049,25.621094,4.386719,8.705566,26.089844
4.314941,8.178223,25.632812,4.386719,8.712891,26.093750
4.324707,8.198486,25.582031,4.385498,8.708008,26.097656
4.323242,8.185791,25.593750,4.385498,8.706055,26.101562
4.320801,8.190186,25.601562,4.390625,8.702148,26.117188
4.318848,8.181885,25.613281,4.389648,8.709961,26.117188
4.332764,8.187744,25.570312,4.391113,8.705078,26.121094
4.328857,8.186768,25.582031,4.392822,8.714355,26.125000
4.328125,8.184814,25.609375,4.392090,8.723877,26.101562
