62.2746517998166	0.2	1
65.2769315997139	0.2	1
68.2791246999986	0.2	1
72.2800709996372	0.2	1
76.7501735999249	0.2	1
80.7502064998262	0.2	1
85.7511359998025	0.2	1
89.7521425997838	0.2	1
94.7535295998678	0.2	1
99.2479125997052	0.2	1
103.750600299798	0.2	1
108.750212799758	0.2	1
112.75168999983	0.2	1
117.248840599786	0.2	1
121.249724099878	0.2	1
124.251787699759	0.2	1
202.744608599693	0.2	1
206.745600699913	0.2	1
210.747664799914	0.2	1
213.749162299559	0.2	1
216.750780299772	0.2	1
221.75175589975	0.2	1
225.753180800006	0.2	1
228.755479699932	0.2	1
233.7565062996	0.2	1
236.758395199664	0.2	1
240.761456999928	0.2	1
245.761976599693	0.2	1
248.763717299793	0.2	1
251.765789399855	0.2	1
255.767224299721	0.2	1
258.769216799643	0.2	1
