76.7506078998558	0.2	1
81.2479392997921	0.2	1
85.2486442998052	0.2	1
89.2496921997517	0.2	1
92.2516550999135	0.2	1
95.2539134998806	0.2	1
100.255612900015	0.2	1
103.258057899773	0.2	1
107.260442399886	0.2	1
112.260559699964	0.2	1
116.261852699798	0.2	1
121.263420099858	0.2	1
124.265651300084	0.2	1
127.267707000021	0.2	1
131.268589999992	0.2	1
134.270949800033	0.2	1
203.751729399897	0.2	1
206.753996300045	0.2	1
210.755581799895	0.2	1
213.75820520008	0.2	1
216.759757899679	0.2	1
221.761125199962	0.2	1
225.761729799677	0.2	1
228.763973100111	0.2	1
232.765227099881	0.2	1
237.766350099817	0.2	1
240.768178400118	0.2	1
244.76897089975	0.2	1
249.769933499862	0.2	1
252.772107999772	0.2	1
255.774399099872	0.2	1
258.776273400057	0.2	1
