137.259591499809	0.2	1
141.260657199658	0.2	1
145.750001699664	0.2	1
149.751009499654	0.2	1
154.752235999797	0.2	1
159.24901659973	0.2	1
163.250108399894	0.2	1
166.252973799594	0.2	1
171.253925499972	0.2	1
175.255575799849	0.2	1
178.25755609991	0.2	1
183.258506299928	0.2	1
187.749942999799	0.2	1
191.751130199991	0.2	1
194.753310399596	0.2	1
197.755494799931	0.2	1
200.757641899865	0.2	1
203.759500399698	0.2	1
207.76055429969	0.2	1
210.762762399856	0.2	1
214.763481399976	0.2	1
219.764401799999	0.2	1
222.766552299727	0.2	1
226.767503199633	0.2	1
231.768488999922	0.2	1
235.77024729969	0.2	1
240.248845299706	0.2	1
245.249865999911	0.2	1
248.251909799874	0.2	1
251.255000699777	0.2	1
255.257191499695	0.2	1
259.748874399811	0.2	1
