151.753054799978	0.2	1
155.754216100089	0.2	1
158.756432199851	0.2	1
162.757519499864	0.2	1
167.760260699783	0.2	1
170.762404599693	0.2	1
174.763613499701	0.2	1
177.765612999909	0.2	1
182.766527799889	0.2	1
186.767649499699	0.2	1
189.770215899684	0.2	1
194.771411699709	0.2	1
197.773624599911	0.2	1
201.774572599679	0.2	1
204.776803699788	0.2	1
207.778765299823	0.2	1
210.780740699731	0.2	1
214.78447500011	0.2	1
219.249849199783	0.2	1
223.747941100039	0.2	1
227.75057129981	0.2	1
230.751809599809	0.2	1
235.752962099854	0.2	1
239.754539600108	0.2	1
242.756506599952	0.2	1
247.757864099927	0.2	1
252.760111599695	0.2	1
255.761762700044	0.2	1
259.763545500115	0.2	1
264.247798999771	0.2	1
268.249157499988	0.2	1
271.250636399724	0.2	1
