1.75144340004772	0.2	1
4.7522702999413	0.2	1
9.25071209995076	0.2	1
13.7513494999148	0.2	1
16.7507839999162	0.2	1
21.249016799964	0.2	1
27.2481209000107	0.2	1
31.7471010999288	0.2	1
37.7460102001205	0.2	1
40.7460473000538	0.2	1
43.7462661999743	0.2	1
49.7454302001279	0.2	1
54.244180599926	0.2	1
57.2445908000227	0.2	1
60.2443762000185	0.2	1
64.7435143000912	0.2	1
213.240371499909	0.2	1
217.739695100114	0.2	1
220.740044000093	0.2	1
225.238376599969	0.2	1
228.238923500059	0.2	1
231.238784600049	0.2	1
237.237649299903	0.2	1
240.237746600062	0.2	1
244.737193499925	0.2	1
250.735783100128	0.2	1
253.735711399931	0.2	1
259.734877000097	0.2	1
264.233826100128	0.2	1
267.234015200054	0.2	1
270.23453789996	0.2	1
273.234336799942	0.2	1
