1.75621689995751	0.2	1
6.25594549998641	0.2	1
10.2583445999771	0.2	1
13.2598804999143	0.2	1
16.2625669999979	0.2	1
21.2633205000311	0.2	1
25.2641138001345	0.2	1
28.2661492000334	0.2	1
33.2671179003082	0.2	1
37.2679461999796	0.2	1
40.270136800129	0.2	1
45.2715409998782	0.2	1
49.7557405000553	0.2	1
54.2557135000825	0.2	1
58.2567592998967	0.2	1
61.2586898002774	0.2	1
143.274419799913	0.2	1
146.277201100253	0.2	1
150.277888100129	0.2	1
154.27894270001	0.2	1
157.280850899871	0.2	1
160.283107500058	0.2	1
165.284108099993	0.2	1
169.751856500283	0.2	1
173.752931100316	0.2	1
178.75407860009	0.2	1
182.755478200037	0.2	1
187.756194700021	0.2	1
192.253856500145	0.2	1
196.753277699929	0.2	1
200.755258900113	0.2	1
203.757232599892	0.2	1
