-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1413.000000,958.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
-1414.000000,951.000000,127.996094,127.996094,127.996094,127.996094,
